CustomerID,Age,Marital_Status,Education,Employment_Type,Suburb,City,Province,Location_Type,Customer_Tenure,Annual_Income,Current_Account,Savings_Account,Credit_Card,Personal_Loan,Home_Loan,Vehicle_Loan,Current_Account_Balance,Savings_Account_Balance,Credit_Card_Balance,Personal_Loan_Balance,Home_Loan_Balance,Vehicle_Loan_Balance,Current_Account_Closed_Date,Savings_Account_Closed_Date,Credit_Card_Closed_Date,Personal_Loan_Closed_Date,Home_Loan_Closed_Date,Vehicle_Loan_Closed_Date,Online_Banking_Registered,Mobile_App_Registered,USSD_Registered,Online_Banking_Txns,Mobile_App_Txns,USSD_Txns,Credit_Score
8925,29,Single,Less than matric,Unemployed,Hillcrest,Durban,KwaZulu-Natal,Suburban,6.9,23214.48,True,False,False,True,True,False,341.13,,,236223.71,1571302.52,,,,,,,,True,True,True,2.0,4.0,1.0,677.0
8926,36,Single,Less than matric,Self-employed,,,,,8.5,159787.76,False,False,False,True,False,False,,,,93906.62,,,,,,,,,False,False,False,,,,820.0
8927,57,Single,Diploma/Certificate,Full-time employed,Motherwell,Gqeberha,Eastern Cape,Township,6.5,146311.63,False,False,True,False,False,False,,,3941.54,,,,,,,,,,False,True,False,,5.0,,677.0
8928,34,Single,Matric,Self-employed,Tlhabane,Rustenburg,North West,Township,4.6,46514.45,True,True,True,True,False,False,656.49,5176.79,1835.39,81083.29,,,,,,,,,True,False,False,3.0,,,326.0
8929,38,Single,Matric,Unemployed,Soweto,Johannesburg,Gauteng,Township,9.3,30450.3,False,False,False,True,False,False,,,,76280.28,,,,,,,,,False,True,True,,6.0,8.0,462.0
8930,48,Single,Less than matric,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,5.5,416304.11,True,True,True,False,False,False,7614.97,28125.53,42727.97,,,,,,,,,,True,True,False,11.0,15.0,,651.0
8931,44,Single,Diploma/Certificate,Informal trader,Tembisa,Ekurhuleni,Gauteng,Township,3.1,78182.53,True,False,False,True,False,False,1272.23,,,24848.27,,,,,,,,,False,True,True,,6.0,8.0,795.0
8932,31,Single,Less than matric,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,6.5,182623.56,True,True,False,False,False,False,3264.84,23805.83,,,,,,,,,,,True,True,False,4.0,6.0,,431.0
8933,26,Married,Postgraduate,,Khayelitsha,Cape Town,Western Cape,Township,1.7,203872.64,False,True,True,False,True,False,,22453.95,21364.13,,627476.44,,,,,,,,False,False,False,,,,659.0
8934,37,Single,Matric,Unemployed,Glenwood,Durban,KwaZulu-Natal,Urban,3.8,37717.55,True,False,False,True,False,False,733.69,,,30989.03,,,,,,,,,False,False,False,,,,488.0
8935,38,Married,Matric,Self-employed,Fourways,Johannesburg,Gauteng,Suburban,7.5,25244.28,True,False,True,False,True,False,485.61,,3287.1,,1604375.87,,,,,,,,False,False,False,,,,622.0
8936,40,Single,Matric,Full-time employed,Green Point,Cape Town,Western Cape,Urban,4.3,185357.81,False,True,True,False,False,False,,12593.11,19371.2,,,,,,,,,,True,False,False,8.0,,,544.0
8937,22,Married,Matric,Full-time employed,Glenwood,Durban,KwaZulu-Natal,Urban,1.2,171907.95,False,True,True,False,False,True,,23418.87,15607.52,,,850000.0,,,,,,,True,True,False,15.0,9.0,,580.0
8938,25,Single,Matric,Informal trader,Tembisa,Ekurhuleni,Gauteng,Township,3.3,92179.67,True,False,False,False,False,True,1510.83,,,,,173856.77,,,,,,,False,True,True,,2.0,0.0,362.0
8939,43,Married,Matric,Full-time employed,Umhlanga,Durban,KwaZulu-Natal,Urban,3.2,319967.18,True,True,True,False,False,True,5527.91,25522.27,56191.4,,,772109.33,,,,,,,True,True,False,8.0,12.0,,607.0
8940,42,Single,Less than matric,Student,Newlands,Cape Town,Western Cape,Suburban,2.3,10162.49,False,True,True,False,True,False,,695.39,1242.57,,1048556.01,,,,,,,,True,True,False,3.0,0.0,,367.0
8941,28,Single,Matric,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,0.7,350762.13,True,True,False,False,False,False,6522.87,24831.29,,,,,,,,,,,True,False,False,0.0,,,379.0
8942,43,Single,Less than matric,Full-time employed,Green Point,Cape Town,Western Cape,Urban,7.4,89839.04,True,True,False,False,False,False,1803.8,13140.2,,,,,,,,2021-09-01,2023-09-03,,True,False,True,1.0,,0.0,444.0
8943,39,Single,Matric,Full-time employed,Hillcrest,Durban,KwaZulu-Natal,Suburban,1.1,169597.16,False,True,True,False,False,True,,10209.33,8390.67,,,136683.88,,,,,,,True,True,True,7.0,6.0,2.0,830.0
8944,42,Single,Less than matric,Unemployed,Alexandra,Johannesburg,Gauteng,Township,3.9,36639.96,False,False,False,False,False,False,,,,,,,,,,,,,False,False,True,,,4.0,659.0
8945,18,Single,Less than matric,Unemployed,Waterfront,Cape Town,Western Cape,Urban,3.2,13104.92,False,False,False,False,False,False,,,,,,,,,2021-04-17,,,,True,True,True,2.0,2.0,2.0,
8946,26,Single,Bachelor's,Full-time employed,Galeshewe,Kimberley,Northern Cape,Township,7.1,324136.83,True,True,False,False,False,True,5748.37,17038.8,,,,777060.48,,,,,,,False,True,False,,0.0,,487.0
8947,25,Single,Bachelor's,Unemployed,Fourways,Johannesburg,Gauteng,Suburban,1.4,7974.5,True,False,False,True,False,False,134.91,,,36156.98,,,,,,,,,True,True,True,0.0,3.0,0.0,441.0
8948,20,Single,Less than matric,Unemployed,Hillcrest,Durban,KwaZulu-Natal,Suburban,1.2,29046.39,True,False,False,True,False,False,407.07,,,65627.02,,,,,,,,,True,True,True,5.0,8.0,2.0,648.0
8949,18,Single,Bachelor's,Full-time employed,Walmer,Gqeberha,Eastern Cape,Suburban,0.9,313600.37,False,False,False,False,False,True,,,,,,469964.64,,,,,,,False,False,True,,,5.0,791.0
8950,26,Married,Matric,Unemployed,Mitchells Plain,Cape Town,Western Cape,Township,5.5,49462.18,True,True,False,True,False,False,605.41,3334.56,,151026.27,,,,,,,,,False,True,True,,1.0,5.0,544.0
8951,36,Married,Diploma/Certificate,Unemployed,Umlazi,Durban,KwaZulu-Natal,Township,1.2,6918.12,False,True,False,True,False,False,,458.8,,227956.42,,,,,,,,,False,False,False,,,,353.0
8952,36,Single,Matric,Student,Umhlanga,Durban,KwaZulu-Natal,Urban,6.3,26819.05,True,True,False,True,False,False,384.74,1681.32,,120443.1,,,,,,,,,False,True,False,,5.0,,474.0
8953,36,Married,Bachelor's,Unemployed,Soweto,Johannesburg,Gauteng,Township,5.5,29814.55,False,True,False,False,False,True,,3310.67,,,,93674.64,,,,,,,True,True,False,0.0,8.0,,327.0
8954,25,Single,Matric,Part-time employed,Langenhoven Park,Bloemfontein,Free State,Suburban,2.1,17342.66,False,True,False,False,False,False,,2110.74,,,,,,,,,,,False,False,False,,,,174.0
8955,43,Single,Matric,Self-employed,Umhlanga,Durban,KwaZulu-Natal,Urban,7.6,162307.51,False,False,True,False,True,True,,,18050.62,,1646497.29,365930.72,,,,,,,False,False,False,,,,494.0
8956,42,Married,Matric,Full-time employed,Khayelitsha,Cape Town,Western Cape,Township,11.5,282379.28,True,True,True,False,True,False,4358.54,24403.17,32500.5,,1155300.41,,,,,,,,False,False,True,,,3.0,593.0
8957,55,Married,Matric,,Fourways,Johannesburg,Gauteng,Suburban,8.8,43366.41,True,True,False,False,True,False,824.2,4621.76,,,1128198.4,,,,,,,,True,False,True,1.0,,1.0,658.0
8958,29,,Matric,Unemployed,Glenwood,Durban,KwaZulu-Natal,Urban,0.7,35017.61,True,True,True,False,False,False,582.94,2139.4,4136.0,,,,,,,,,,True,True,False,7.0,8.0,,373.0
8959,40,Single,Matric,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,2.6,201876.06,False,True,False,False,False,False,,14931.69,,,,,,,,,,,True,False,False,5.0,,,248.0
8960,31,Single,Diploma/Certificate,Self-employed,Sandton,Johannesburg,Gauteng,Urban,7.2,92443.86,True,True,True,True,False,True,1523.04,12732.09,3565.64,188060.37,,506548.31,,,,,,,True,True,False,10.0,3.0,,656.0
8961,72,Married,Matric,Retired,Motherwell,Gqeberha,Eastern Cape,Township,4.1,75183.44,True,True,False,False,False,False,1329.35,5617.53,,,,,,,,,,,True,False,True,3.0,,6.0,525.0
8962,57,Married,Matric,Full-time employed,Rosebank,Johannesburg,Gauteng,Urban,8.6,276284.3,True,True,True,True,False,True,6015.92,35327.69,49338.21,158461.97,,757170.38,,,,,,,False,True,False,,4.0,,450.0
8963,35,Single,Matric,Informal trader,Fourways,Johannesburg,Gauteng,Suburban,5.6,39397.35,False,False,False,True,False,False,,,,40456.93,,,,,,,,,False,True,False,,4.0,,694.0
8964,50,,Bachelor's,,Soweto,Johannesburg,Gauteng,Township,2.6,142475.81,False,True,True,False,False,False,,9502.59,21440.83,,,,,,,,,,False,False,True,,,3.0,897.0
8965,27,Single,Diploma/Certificate,Student,Langenhoven Park,Bloemfontein,Free State,Suburban,1.9,3086.37,False,True,False,False,False,True,,188.0,,,,340609.69,,,,,,,True,True,False,2.0,4.0,,649.0
8966,29,Married,Matric,Retired,Fourways,Johannesburg,Gauteng,Suburban,1.6,68157.78,False,False,True,True,False,False,,,2347.78,151793.19,,,,,,,,,False,True,False,,1.0,,376.0
8967,26,Single,Matric,Full-time employed,,,,,2.9,267934.62,True,False,False,False,True,False,4308.65,,,,1079295.27,,,,,,,,False,True,False,,2.0,,602.0
8968,48,Single,Diploma/Certificate,Retired,Alexandra,Johannesburg,Gauteng,Township,8.8,69045.17,True,False,False,False,False,False,1032.91,,,,,,,,,,,,True,True,False,3.0,3.0,,519.0
8969,50,Single,Matric,Unemployed,Mitchells Plain,Cape Town,Western Cape,Township,7.7,22321.52,True,True,False,False,False,False,453.29,1711.01,,,,,,,,,,,False,False,True,,,4.0,570.0
8970,23,Single,Diploma/Certificate,Part-time employed,Tembisa,Ekurhuleni,Gauteng,Township,4.3,309453.04,False,False,True,False,True,True,449.59,,18772.54,,952949.62,229977.35,,,,,,,False,True,False,,6.0,,326.0
8971,18,Single,Diploma/Certificate,Full-time employed,Motherwell,Gqeberha,Eastern Cape,Township,0.8,295447.35,False,True,False,False,False,True,,24869.2,,,,481088.17,,,,,,,False,False,True,,,2.0,653.0
8972,63,Married,Less than matric,Unemployed,Mdantsane,East London,Eastern Cape,Township,3.6,9184.62,False,False,False,False,False,False,,,,,,,,,,,,,False,False,False,,,,543.0
8973,47,Single,Less than matric,Unemployed,Botshabelo,Bloemfontein,Free State,Township,6.0,32183.65,True,False,False,False,False,False,599.74,,,,,,,,,,,,False,True,True,,5.0,3.0,
8974,37,Married,Less than matric,Unemployed,Newlands,Cape Town,Western Cape,Suburban,6.6,32163.91,True,True,True,True,False,False,484.53,4053.47,1713.84,110865.51,,,,,,,,,False,True,False,,4.0,,565.0
8975,44,Single,Diploma/Certificate,Unemployed,Langenhoven Park,Bloemfontein,Free State,Suburban,4.9,37023.35,True,True,True,False,False,False,703.28,2703.2,6101.92,,,,,,,,,,True,True,False,4.0,6.0,,712.0
8976,26,Single,Matric,Unemployed,Motherwell,Gqeberha,Eastern Cape,Township,4.1,16929.38,False,False,False,False,False,True,,,,,,510343.58,,,,,,,False,False,True,,,4.0,770.0
8977,31,Single,Bachelor's,Full-time employed,Newlands,Cape Town,Western Cape,Suburban,3.7,331405.5,True,True,False,False,True,False,4534.5,31785.72,,,822681.77,,,,,,,,True,True,False,0.0,7.0,,673.0
8978,35,Married,Diploma/Certificate,Full-time employed,Nelspruit,Mbombela,Mpumalanga,Urban,5.2,457837.04,False,True,True,False,False,True,,36858.93,118780.88,,947.36,729566.87,,,,,,,True,True,False,12.0,5.0,,719.0
8979,14,Single,Bachelor's,Student,Umlazi,Durban,KwaZulu-Natal,Township,4.9,5967.95,False,False,False,False,False,False,,,,,,,,,,,,,True,True,False,1.0,3.0,,702.0
8980,45,Single,Diploma/Certificate,Unemployed,Khayelitsha,Cape Town,Western Cape,Township,10.3,3725.89,False,False,False,True,True,False,,,,69212.7,416640.58,,,,,,,2024-11-18,True,True,False,3.0,1.0,,471.0
8981,48,Single,Less than matric,Retired,Mamelodi,Tshwane,Gauteng,Township,1.9,131196.68,False,False,False,True,False,False,,,,77488.87,,,,,,,,,True,True,False,5.0,7.0,,623.0
8982,56,Married,Bachelor's,Self-employed,Alexandra,Johannesburg,Gauteng,Township,3.2,37967.51,True,True,True,False,False,True,665.41,,4576.93,,989.97,487711.69,,,,,,,False,False,False,,,,459.0
8983,29,Single,Diploma/Certificate,Part-time employed,Waterfront,Cape Town,Western Cape,Urban,3.1,19982.31,True,False,True,False,True,False,382.56,,676.07,,1542695.58,,,,,,,,False,True,False,,3.0,,588.0
8984,38,Single,Matric,Full-time employed,Tembisa,Ekurhuleni,Gauteng,Township,3.0,334543.67,True,False,False,False,True,False,4881.58,,,,780067.41,,,,,,,,True,True,True,12.0,7.0,3.0,615.0
8985,39,Single,Diploma/Certificate,Retired,Green Point,Cape Town,Western Cape,Urban,6.5,110804.24,True,False,True,False,False,False,1598.25,,10444.87,,,,,,,,,,True,False,False,3.0,,,585.0
8986,60,Married,Matric,Retired,Glenwood,Durban,KwaZulu-Natal,Urban,9.3,193800.84,False,True,False,False,False,False,,30900.76,,,,,,,,,,,True,True,False,0.0,15.0,,
8987,44,Single,Matric,Self-employed,Centurion,Tshwane,Gauteng,Suburban,5.5,91829.32,True,False,False,False,True,False,1301.77,,,,538584.09,,,,,,,,False,False,False,,,,630.0
8988,52,Single,Matric,Unemployed,Khayelitsha,Cape Town,Western Cape,Township,4.3,52820.22,False,False,False,True,False,False,,,,91104.96,,,,,,,,,True,False,False,0.0,,,823.0
8989,36,Single,Less than matric,Unemployed,Seshego,Polokwane,Limpopo,Township,1.9,71338.44,False,False,False,False,False,False,,,,,,,,,,,,,False,True,True,,2.0,5.0,604.0
8990,38,Married,Less than matric,Self-employed,Centurion,Tshwane,Gauteng,Suburban,4.4,33710.25,False,True,False,True,True,False,,3765.65,,18013.74,964799.38,,,,,,,,False,True,False,,4.0,,504.0
8991,59,Married,Matric,Retired,Umhlanga,Durban,KwaZulu-Natal,Urban,3.4,178849.65,True,False,False,True,True,False,3042.52,,,54359.49,2800000.0,,,,,,,,True,False,True,7.0,,2.0,732.0
8992,30,Single,Less than matric,Full-time employed,Mitchells Plain,Cape Town,Western Cape,Township,1.8,185701.38,True,True,True,False,False,True,2809.46,11381.67,18642.1,,,408820.38,,,,,,,False,True,False,,9.0,,528.0
8993,53,Married,Less than matric,Full-time employed,Fourways,Johannesburg,Gauteng,Suburban,12.2,209161.19,False,True,True,True,True,True,,22009.15,29926.46,138439.71,1588230.89,210160.52,,,,,,,False,True,False,,10.0,,689.0
8994,31,Single,,Full-time employed,Umlazi,Durban,KwaZulu-Natal,Township,3.9,192498.29,True,True,False,True,False,False,3438.61,20391.09,,108232.48,,,,,,,,,True,True,False,4.0,4.0,,383.0
8995,18,Single,Matric,Part-time employed,Umhlanga,Durban,KwaZulu-Natal,Urban,4.0,145367.81,False,True,True,False,False,True,,12891.6,7944.41,,,122806.22,,,,,,,True,False,False,5.0,,,526.0
8996,43,Divorced,Diploma/Certificate,Full-time employed,Galeshewe,Kimberley,Northern Cape,Township,4.3,543127.89,False,True,False,False,False,True,,31015.84,,,,847339.29,,,,,,,False,True,True,,5.0,4.0,713.0
8997,68,Married,Diploma/Certificate,Retired,Soweto,Johannesburg,Gauteng,Township,6.5,98252.4,True,True,True,False,False,False,1634.45,6442.88,10875.36,,,,,,,,,,True,True,False,1.0,5.0,,601.0
8998,42,Single,Bachelor's,Informal trader,Rosebank,Johannesburg,Gauteng,Urban,5.8,65624.91,True,True,False,False,True,True,1053.7,8205.53,,,2203129.66,194607.67,,,,,,,True,True,False,5.0,0.0,,476.0
8999,46,Single,Matric,Unemployed,Tembisa,Ekurhuleni,Gauteng,Township,1.1,4017.21,False,True,False,True,False,False,,385.24,,183661.42,,,,,,,,,True,True,False,1.0,4.0,,693.0
9000,33,Single,Diploma/Certificate,Retired,Soweto,Johannesburg,Gauteng,Township,3.2,,True,True,False,True,True,False,829.74,8310.91,,164839.36,1146131.86,,,,,,,,False,False,True,,,5.0,450.0
9001,37,Single,,Self-employed,Fourways,Johannesburg,Gauteng,Suburban,4.8,354753.79,True,True,False,False,True,False,6545.64,23099.1,,,603206.63,,,,,,,,True,True,False,3.0,0.0,,660.0
9002,29,Married,Diploma/Certificate,Full-time employed,Alexandra,Johannesburg,Gauteng,Township,5.0,255715.64,True,True,False,False,True,False,3311.57,18135.25,,,2540487.45,,,,,,,,False,False,False,,,,391.0
9003,32,Single,Bachelor's,Unemployed,Sandton,Johannesburg,Gauteng,Urban,0.8,53026.46,False,False,False,False,False,False,,,,,,,,,,,,,True,True,True,5.0,4.0,1.0,635.0
9004,36,Single,Matric,Full-time employed,Galeshewe,Kimberley,Northern Cape,Township,2.3,59600.05,False,False,False,True,False,False,,,,204844.2,,,,,,,,,False,True,False,,4.0,,268.0
9005,54,Divorced,Diploma/Certificate,Retired,Centurion,Tshwane,Gauteng,Suburban,5.3,131904.04,True,True,True,False,True,True,1981.37,15254.9,4664.61,,936305.2,144236.8,,,,,,,True,True,False,6.0,3.0,,809.0
9006,49,Single,Diploma/Certificate,Retired,Hillcrest,Durban,KwaZulu-Natal,Suburban,8.6,96744.5,True,True,False,False,False,False,1459.12,11459.41,,,,,,,,,,,True,True,True,0.0,7.0,3.0,829.0
9007,47,Single,Postgraduate,Full-time employed,Soweto,Johannesburg,Gauteng,Township,3.3,289565.9,True,True,True,False,False,True,3490.52,30695.41,101337.1,,,91300.43,,,,,,,True,True,False,4.0,2.0,,752.0
9008,28,Married,Matric,Unemployed,Umlazi,,KwaZulu-Natal,Township,2.0,11246.45,False,False,False,True,True,False,,,,30852.88,661360.13,,,,,,,,True,False,True,2.0,,1.0,634.0
9009,43,Single,Less than matric,Unemployed,Green Point,Cape Town,Western Cape,Urban,9.0,47211.05,True,True,False,True,False,False,1032.54,6164.41,,82806.7,,,,,,,,,True,True,False,3.0,8.0,,646.0
9010,52,Single,Matric,Retired,Glenwood,Durban,KwaZulu-Natal,Urban,8.4,77929.21,True,False,False,True,False,True,1706.7,,,182573.17,,324179.49,,,,,,,False,True,False,,6.0,,511.0
9011,27,Single,Matric,Informal trader,Rosebank,Johannesburg,Gauteng,Urban,1.2,23987.51,True,False,False,True,False,False,484.95,,,118460.95,,,,2021-04-24,,,,,True,True,False,3.0,2.0,,212.0
9012,44,Married,Bachelor's,Full-time employed,Alexandra,Johannesburg,Gauteng,Township,8.8,214454.75,True,True,False,True,False,True,4424.16,24808.21,,123455.43,,334811.12,,,,,,,True,True,True,5.0,0.0,5.0,779.0
9013,26,Single,Matric,Part-time employed,Khayelitsha,Cape Town,Western Cape,Township,3.9,116264.37,True,False,True,False,False,False,1808.07,,28439.9,,,,,,,,,,True,True,False,4.0,1.0,,928.0
9014,45,Single,Postgraduate,Student,Umlazi,Durban,KwaZulu-Natal,Township,5.4,8694.71,True,True,True,False,False,False,133.31,,1343.1,,,,,,,,,,True,True,True,1.0,0.0,7.0,843.0
9015,18,Single,Bachelor's,Unemployed,Rosebank,Johannesburg,Gauteng,Urban,1.4,4635.55,True,False,True,False,False,True,89.68,,284.71,,,415652.8,,,,,,,False,True,True,,3.0,2.0,496.0
9016,26,Married,Bachelor's,Full-time employed,Umlazi,Durban,KwaZulu-Natal,Township,3.3,636700.02,True,True,True,False,False,True,11336.54,49739.56,44071.02,,,472757.99,,,,,,,True,True,False,5.0,18.0,,634.0
9017,37,Divorced,Matric,Part-time employed,Fourways,Johannesburg,Gauteng,Suburban,2.5,26912.21,False,False,False,False,False,False,,,,,,,,,,,,,False,True,True,,0.0,2.0,
9018,44,Married,Matric,Unemployed,Mitchells Plain,Cape Town,Western Cape,Township,2.8,4087.04,True,False,False,False,False,False,78.67,,,,,,,,,,,,False,False,False,,,,498.0
9019,36,Single,Diploma/Certificate,Full-time employed,Umhlanga,Durban,KwaZulu-Natal,Urban,3.6,340505.18,True,True,True,False,True,False,5722.82,31192.55,28524.63,,2382477.02,,,,,,,,True,True,False,20.0,24.0,,946.0
9020,40,Single,Less than matric,Part-time employed,Mamelodi,Tshwane,Gauteng,Township,6.2,74706.68,True,False,False,True,True,False,1101.01,,,139783.98,542076.38,187.94,,,,,,,False,False,True,,,1.0,358.0
9021,35,Single,Matric,Unemployed,Fourways,Johannesburg,Gauteng,Suburban,1.5,13894.59,False,False,True,True,False,False,,,1542.2,89295.07,,,,,,,,,True,True,True,0.0,0.0,2.0,603.0
9022,46,Single,Bachelor's,Part-time employed,Motherwell,Gqeberha,Eastern Cape,Township,5.8,19633.61,True,False,True,True,True,False,277.64,,1430.56,85389.41,974671.6,,,,,,,,True,True,False,2.0,0.0,,887.0
9023,34,Single,Matric,Informal trader,Sandton,Johannesburg,Gauteng,Urban,1.8,117395.13,False,False,False,False,True,False,,,,,2800000.0,,,,,,,,False,True,False,,3.0,,432.0
9024,18,Single,Bachelor's,Full-time employed,Khayelitsha,Cape Town,Western Cape,Township,2.6,62189.03,False,True,False,True,False,False,,4042.39,,32303.79,259.24,,,,,,,,True,True,True,4.0,2.0,4.0,546.0
9025,41,Single,Diploma/Certificate,Self-employed,Khayelitsha,Cape Town,Western Cape,Township,3.2,437385.45,True,False,True,False,False,False,6054.47,,27133.02,,,,,,,,,,True,False,False,2.0,,,494.0
9026,42,Single,Diploma/Certificate,Informal trader,Hillcrest,Durban,KwaZulu-Natal,Suburban,9.1,93121.77,True,True,False,False,True,True,1970.65,12385.51,,,2155629.61,303724.64,,,,,,,False,True,True,,7.0,0.0,605.0
9027,43,Married,Less than matric,Retired,Sandton,Johannesburg,Gauteng,Urban,5.4,420972.47,True,True,True,True,True,False,9560.65,52034.69,55735.28,24226.91,2414011.67,,,,,,,,True,True,False,3.0,14.0,,784.0
9028,27,Single,Less than matric,Self-employed,Seshego,Polokwane,Limpopo,Township,4.1,33570.85,True,False,True,False,True,False,426.25,,3561.78,,1144806.39,,,,,,,,False,True,True,,2.0,8.0,451.0
9029,45,Married,Matric,Full-time employed,Centurion,Tshwane,Gauteng,Suburban,0.1,138174.71,True,False,True,False,False,False,2356.86,,3169.96,,,,,,,,,,False,False,False,,,,329.0
9030,25,Single,Less than matric,Part-time employed,Glenwood,Durban,KwaZulu-Natal,Urban,3.0,103645.59,False,True,True,True,False,True,,10743.98,7192.2,137136.03,,261870.81,,,,,,,True,False,True,3.0,,1.0,451.0
9031,47,Married,Matric,Unemployed,Mdantsane,East London,Eastern Cape,Township,4.5,47053.93,False,False,False,True,False,False,,,,100142.28,,,,,,,,,False,True,True,,0.0,4.0,390.0
9032,18,Married,Less than matric,Informal trader,Umhlanga,Durban,KwaZulu-Natal,Urban,1.7,196822.04,False,False,False,True,False,False,,,,15314.69,,,,,,,,,False,True,False,,9.0,,637.0
9033,44,Married,Matric,Self-employed,Walmer,Gqeberha,Eastern Cape,Suburban,3.4,125487.87,False,True,False,True,False,True,,9786.79,,65865.37,,216826.1,,,,,,,False,True,False,,3.0,,743.0
9034,36,Single,Diploma/Certificate,Full-time employed,Galeshewe,Kimberley,Northern Cape,Township,3.5,242927.08,False,False,False,False,True,False,,,,,1266491.47,,,,,,,,False,False,False,,,,470.0
9035,59,Single,Postgraduate,Full-time employed,Mamelodi,Tshwane,Gauteng,Township,6.2,299353.27,False,True,True,True,False,False,,25269.0,20317.96,27855.26,,,,,,,,,True,False,False,2.0,,,400.0
9036,29,Single,Matric,Full-time employed,,,,,2.8,182291.14,True,False,True,False,True,True,2710.76,,29535.95,,2800000.0,360857.13,,,,,,,True,True,False,13.0,11.0,,733.0
9037,48,Single,Matric,Full-time employed,Newlands,Cape Town,Western Cape,Suburban,3.7,102967.94,True,True,False,False,False,False,1447.42,11246.65,,,,,,,,,,,False,False,True,,,3.0,483.0
9038,36,Single,Matric,Retired,Fourways,Johannesburg,Gauteng,Suburban,2.2,88524.98,False,True,False,False,False,False,,4452.01,,,,,,,,,,,False,True,False,,12.0,,747.0
9039,35,Single,Less than matric,Unemployed,Newlands,Cape Town,Western Cape,Suburban,1.7,54408.79,True,False,False,False,False,False,1034.66,,,,,,,,,,,,False,True,False,,3.0,,648.0
9040,58,Married,Matric,Full-time employed,Fourways,Johannesburg,Gauteng,Suburban,4.1,721411.18,False,True,True,False,False,False,,40744.31,89458.81,,,,,,,,,,True,True,False,5.0,0.0,,693.0
9041,47,Married,Matric,Part-time employed,Soweto,Johannesburg,Gauteng,Township,4.0,20660.95,True,True,True,True,False,False,369.12,1190.6,2537.19,115870.67,,,,,,,,,True,False,False,4.0,,,461.0
9042,48,Single,Matric,Unemployed,Soweto,Johannesburg,Gauteng,Township,3.7,6304.61,True,True,False,False,False,False,115.48,330.37,,,,,,,,,,,True,True,False,4.0,3.0,,269.0
9043,18,Single,Less than matric,Informal trader,Umlazi,Durban,KwaZulu-Natal,Township,0.5,33087.2,False,False,False,True,False,False,,,,97061.34,,,,,,,,,True,True,True,4.0,3.0,1.0,573.0
9044,42,Divorced,Matric,Self-employed,Alexandra,Johannesburg,Gauteng,Township,8.3,,False,True,False,False,True,False,,5670.46,,,683986.79,,,,,,,,True,True,False,4.0,6.0,,603.0
9045,65,Married,Diploma/Certificate,Full-time employed,Green Point,Cape Town,Western Cape,Urban,3.8,477613.43,True,True,False,False,False,True,6551.37,49583.03,,,,284169.4,,,,,,,True,False,False,7.0,,,364.0
9046,32,Divorced,Matric,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,3.6,186830.39,False,False,True,False,True,True,,,3086.94,,842038.24,608769.04,,,,,,,False,True,False,,7.0,,525.0
9047,38,Divorced,Matric,Unemployed,Tembisa,Ekurhuleni,Gauteng,Township,5.6,22417.79,False,True,False,True,False,False,,2284.54,,116979.09,,,,,2024-06-15,,,,True,False,True,1.0,,7.0,244.0
9048,26,Single,Matric,Full-time employed,Sandton,Johannesburg,Gauteng,Urban,3.9,153745.22,True,True,True,True,True,True,2306.54,19935.78,,66653.19,2106565.25,454320.04,,,,,,,True,True,True,8.0,3.0,1.0,407.0
9049,30,Single,Bachelor's,Unemployed,Mitchells Plain,Cape Town,Western Cape,Township,4.4,9562.13,True,False,False,True,False,False,152.45,,,144521.25,,,,,,,,,False,False,True,,,1.0,347.0
9050,27,Married,Matric,Unemployed,Centurion,Tshwane,Gauteng,Suburban,4.3,35963.94,False,True,False,False,False,False,,3634.15,,,,,,,,,,,True,False,True,2.0,,1.0,366.0
9051,18,Single,Bachelor's,Informal trader,Tembisa,Ekurhuleni,Gauteng,Township,1.2,18544.45,False,False,False,True,False,False,,,,205441.8,,,,,,,,,False,True,True,,0.0,3.0,693.0
9052,44,Single,Less than matric,Informal trader,Mahikeng CBD,Mahikeng,North West,Urban,4.4,45627.74,False,False,True,False,False,False,,,2312.41,,,,2022-11-17,2023-04-10,,,,,True,False,False,2.0,,,413.0
9053,40,Single,Matric,Self-employed,Hillcrest,,KwaZulu-Natal,Suburban,8.9,1338093.74,False,True,True,True,True,True,,77504.45,144831.4,45636.31,2800000.0,531212.21,,,,,,,True,False,True,13.0,,4.0,668.0
9054,29,Single,Matric,Student,Nelspruit,Mbombela,Mpumalanga,Urban,3.2,4155.88,True,False,True,False,False,False,61.89,,245.34,,,,,,,,,,False,True,True,,3.0,0.0,653.0
9055,48,Single,Matric,Unemployed,Fourways,Johannesburg,Gauteng,Suburban,2.4,28154.1,False,False,False,False,False,False,,,,,,953.35,,,,,,,True,True,True,5.0,0.0,0.0,334.0
9056,56,Married,Matric,Unemployed,Mitchells Plain,Cape Town,Western Cape,Township,3.1,20385.16,True,False,False,False,False,True,346.48,,,,,166249.21,,,,,,,False,False,False,,,,480.0
